size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
975628,1.0000,0.9121,0.3407,0.3736,0.3407,1.0220,0.9121,1.6484,0.3626,0.3626,0.7802
980532,1.0000,0.4017,0.2402,0.1528,0.1397,0.3581,0.3581,0.6550,0.1441,0.1441,0.2838
985460,1.0000,0.7938,0.3299,0.3505,0.3299,1.1134,0.8557,1.5464,0.5464,0.3093,0.6082
990416,1.0000,0.7938,0.3093,0.3299,0.2990,0.8247,0.9691,1.8660,0.3402,0.3402,0.6701
995396,1.0000,0.8144,0.3093,0.3299,0.2990,0.8866,0.8557,1.5361,0.3093,0.3093,0.5979
1000400,1.0000,0.7959,0.3061,0.3265,0.2959,0.8367,0.8469,1.5408,0.3163,0.3265,0.6224
1005428,1.0000,0.7273,0.2909,0.3182,0.7364,0.8091,0.7818,1.4182,0.3000,0.3000,0.5818
1010484,1.0000,1.1209,0.3516,0.3846,0.3516,0.8901,1.4286,1.7143,0.3626,0.3626,0.7143
1015564,1.0000,0.8163,0.3265,0.3367,0.3163,0.8980,0.8571,1.5714,0.3265,0.3265,0.6224
1020668,1.0000,0.5479,0.2329,0.2466,0.2329,0.5685,0.9384,1.2260,0.2397,0.2397,0.4658
1025800,1.0000,1.0182,0.4545,0.3091,0.2909,0.8000,1.3091,1.4455,0.3000,0.2909,0.7182
1030956,1.0000,0.8100,0.3300,0.3400,0.3100,1.1700,0.8900,1.5900,0.4400,0.3200,0.6200
1036140,1.0000,0.7981,0.3173,0.3269,0.2981,0.8269,0.8462,1.9135,0.3077,0.3173,0.5962
1041348,1.0000,0.8182,0.3434,0.3636,0.3333,0.8485,0.8485,1.6465,0.3434,0.3434,0.6768
1046584,1.0000,0.8416,0.3366,0.3663,0.3366,0.8515,0.8713,1.6139,0.3465,0.3465,0.6832
1051844,1.0000,0.8384,0.3636,0.3838,0.3636,0.8586,1.5758,1.6061,0.3737,0.3737,0.7374
1057132,1.0000,1.4479,0.3750,0.4583,0.3438,0.8438,0.8958,1.5729,0.3438,0.3438,0.6667
1062448,1.0000,0.8039,0.3235,0.3431,0.3137,0.8333,0.8137,1.4902,0.3235,0.3235,0.6373
1067788,1.0000,0.8283,0.3535,0.3737,0.3535,0.8384,0.8586,1.5758,0.3636,0.8586,0.7475
1073156,1.0000,0.8710,0.3548,0.3763,0.3441,0.9247,0.9140,1.5914,0.3548,0.3548,0.6989
1078552,1.0000,0.8137,0.3431,0.4216,0.3431,0.8627,0.8235,1.7157,0.3529,0.3529,0.6961
1083972,1.0000,0.8333,0.3529,0.3725,0.3529,0.8235,0.8529,1.5490,0.3627,0.3922,0.8529
1089420,1.0000,0.8300,0.3500,0.3800,0.3600,0.8300,0.8400,1.5100,0.3700,0.3700,0.7900
1094896,1.0000,1.0792,0.3564,0.4257,0.3663,0.8317,1.0495,1.8911,0.3663,0.3663,0.7228
1100400,1.0000,0.8300,0.3300,0.3600,0.3300,0.8500,1.0300,1.5800,0.3400,0.3500,0.6700
1105932,1.0000,0.8384,0.3838,0.5859,0.3737,0.8485,0.8485,1.5354,0.3838,0.3737,0.7374
1111492,1.0000,0.7719,0.3333,0.3421,0.3333,0.8070,0.7544,1.7544,0.3421,0.3421,0.6579
1117080,1.0000,0.8235,0.3333,0.3627,0.3333,0.8627,0.8922,1.5980,0.3431,0.3529,0.6765
1122696,1.0000,0.8317,0.3564,0.3861,0.3663,0.8713,0.9307,1.5743,0.3762,0.3762,0.7327
1128340,1.0000,0.7522,0.3274,0.3451,0.3274,0.7876,0.7965,1.4779,0.3363,0.3363,0.6637
1134012,1.0000,0.8350,0.3398,0.3592,0.3301,0.8641,0.9223,1.5825,0.3495,0.3495,0.6796
1139712,1.0000,0.7544,0.3333,0.3421,0.3333,0.7632,0.7632,1.4474,0.3596,0.3421,0.6754
1145440,1.0000,0.8600,0.3800,0.4000,0.3800,0.9800,0.9300,1.5900,0.3900,0.3900,0.7700
1151196,1.0000,0.6444,0.5556,0.3037,0.2889,0.6667,1.4593,1.2148,0.2889,0.2889,0.5556
1156984,1.0000,0.7963,0.3611,0.3704,0.3519,0.8148,0.8333,1.5000,0.5278,0.4352,0.8241
1162800,1.0000,0.8000,0.3455,0.3636,0.3545,0.8273,0.8455,1.5273,0.3636,0.3545,0.6909
1168644,1.0000,0.7857,0.3661,0.3750,0.3571,1.5536,1.7321,1.5625,0.4643,0.3214,0.6250
1174520,1.0000,0.8365,0.3365,0.3558,0.3365,0.8558,0.8942,1.7788,0.3462,0.3558,0.6731
1180424,1.0000,0.8286,0.3429,0.3619,0.3333,0.8667,0.8857,1.9143,0.3524,0.3429,0.6667
1186356,1.0000,0.8095,0.3619,0.3810,0.3619,0.8190,0.8857,1.4952,0.3810,0.3810,0.7714
1192320,1.0000,0.8131,0.3645,0.4019,0.3551,0.8411,0.8318,1.5327,0.3645,0.3551,0.7196
1198312,1.0000,0.8381,0.3619,0.3619,0.3429,0.8571,0.9714,1.5429,0.3524,0.3524,0.6857
1204336,1.0000,0.8252,0.3689,0.3883,0.3689,1.1650,0.9029,1.5631,0.3786,0.3786,0.7573
1210388,1.0000,0.8155,0.3398,0.3592,0.3301,0.8447,0.8447,1.5340,0.3495,0.3398,0.6602
1216472,1.0000,0.7586,0.3190,0.3362,0.3190,0.7759,0.7500,1.3448,0.3276,0.3276,0.6638
1222588,1.0000,0.5449,0.4936,0.2756,0.2179,0.5769,0.5769,1.0128,0.2628,0.2500,0.4744
1228732,1.0000,0.7925,0.3396,0.3491,0.3208,0.8396,1.4340,1.5000,0.5189,0.3679,2.0472
1234908,1.0000,0.7685,0.3241,0.3426,0.3148,0.7870,0.8241,1.4259,0.3241,0.3241,1.1204
1241116,1.0000,0.8571,0.3776,0.3878,0.8980,1.1735,0.9286,1.6531,0.3571,0.3571,0.6939
1247356,1.0000,0.8113,0.3302,0.3491,0.3208,0.8302,0.8396,1.4717,0.3396,0.3302,0.6792
1253628,1.0000,0.8218,0.3465,0.3663,0.3366,0.8515,0.8812,1.6139,0.3465,0.3465,0.6733
1259928,1.0000,0.8190,0.3619,0.3810,0.3619,0.8286,0.8286,1.4857,0.3619,0.3905,0.7143
1266260,1.0000,1.2069,0.3276,0.3362,0.3276,0.7759,0.7845,1.3793,0.3276,0.3362,0.6466
1272624,1.0000,0.8173,0.3654,0.3750,0.3558,0.8365,0.8654,1.5096,0.3750,0.3654,0.7212
1279020,1.0000,0.9266,0.3853,0.3394,0.3119,0.7982,0.8073,1.4312,0.3211,0.3211,0.6239
1285448,1.0000,0.8077,0.3654,0.3750,0.3558,0.8462,0.8654,1.5000,0.3654,0.3654,0.7212
1291908,1.0000,0.8131,2.0841,0.3645,0.3458,0.8411,0.8411,1.5140,0.3551,0.3551,0.6916
1298400,1.0000,0.8367,0.3469,0.3673,0.3367,0.8571,0.8776,1.5510,0.3469,1.1327,0.8061
1304928,1.0000,0.7870,0.3519,0.3519,0.3426,0.8333,0.8333,1.5000,0.4722,0.3519,0.6852
1311488,1.0000,0.7909,0.3727,0.3636,0.3455,0.8273,0.8545,1.6091,0.3545,0.6000,0.6909
1318080,1.0000,0.8000,0.3619,0.3714,0.3524,0.9333,0.8476,1.6571,0.3714,0.3714,0.7333
1324704,1.0000,0.8269,0.3462,0.3654,0.3365,0.9038,0.8750,1.5385,0.3462,0.3558,0.6827
1331364,1.0000,0.8447,0.3689,0.3786,0.3592,0.8447,1.1942,1.6019,0.3786,0.3786,1.7961
1338056,1.0000,0.8258,0.5000,0.4167,0.2652,0.7045,0.7045,1.2424,0.2727,0.2652,0.5227
1344780,1.0000,0.5912,0.2264,0.2390,0.2201,0.5975,0.5723,0.9874,0.2264,0.2264,0.4340
1351540,1.0000,0.7928,0.3604,0.3604,0.3423,0.7928,0.8108,1.4685,0.3514,0.3514,0.6937
1358332,1.0000,0.7909,0.3545,0.3636,0.3545,0.8545,0.8636,1.5000,0.3636,0.3636,0.7364
1365160,1.0000,0.8318,0.3458,0.3645,0.3364,0.8785,0.8972,1.5047,0.3364,0.3364,0.6636
1372024,1.0000,0.8165,0.3578,0.3670,0.3578,0.8899,0.8440,1.4862,0.3578,0.3578,0.7064
1378920,1.0000,0.8224,0.3645,0.3645,0.3551,0.8411,0.8224,1.4673,0.3645,0.3645,0.7009
1385852,1.0000,0.8000,0.3714,0.3714,0.3524,0.8381,0.8667,1.5238,0.3619,0.3619,0.7048
1392820,1.0000,0.8416,0.3465,0.3564,0.3366,0.8911,0.9208,1.5248,0.3465,0.3465,0.6733
1399820,1.0000,0.8095,0.3714,0.7714,0.3619,0.8857,0.8857,1.4857,0.3619,0.5429,0.8190
1406856,1.0000,0.8317,0.3762,0.3861,0.3663,0.8812,0.8911,1.5545,0.3762,0.3861,1.4356
1413928,1.0000,0.8019,0.3491,0.3585,0.3491,0.8396,1.0943,1.5000,0.3585,0.3585,0.6981
1421036,1.0000,0.7982,0.3670,0.4404,0.3394,0.8624,0.8624,2.1927,0.3211,0.3486,0.6330
1428180,1.0000,0.8077,0.3558,0.3558,0.3269,0.8462,0.9038,1.5096,0.3365,0.3365,0.6827
1435360,1.0000,1.3060,0.2985,0.2985,0.2836,0.7015,0.7090,1.2612,0.3507,0.2836,0.5597
1442576,1.0000,0.6711,0.2550,0.2886,0.2483,0.6040,1.1678,1.0470,0.5638,0.2416,0.4698
1449828,1.0000,0.3292,0.1273,0.1242,0.1180,0.2888,0.3106,0.5093,0.1211,0.1211,0.2360
1457116,1.0000,0.5789,0.2829,0.2697,0.2566,0.5987,0.6447,1.0526,0.2566,0.2566,0.5000
1464440,1.0000,0.7946,0.4732,0.3571,1.2768,0.9464,0.9018,1.4286,0.3661,0.3482,0.6875
1471800,1.0000,0.8056,0.3426,0.3519,0.3519,0.8704,0.8796,1.5278,0.3519,0.3426,0.6574
1479196,1.0000,0.8091,0.3545,0.3909,0.3545,0.8455,0.8545,1.5364,0.3273,0.3273,0.6364
1486632,1.0000,0.8190,0.3714,0.3810,0.3619,0.9048,0.8762,1.5333,0.3714,0.3905,0.7333
1494104,1.0000,0.8000,0.3714,0.3714,0.3524,0.8286,0.8667,1.5429,0.3619,0.3619,0.7048
1501616,1.0000,0.7895,0.3509,0.3509,0.3333,0.8333,0.8421,1.6842,2.5088,0.3509,1.2632
1509164,1.0000,0.7400,0.4067,0.3400,0.3333,0.7533,0.7533,1.6800,0.3733,0.3533,0.6667
1516748,1.0000,0.6692,0.6992,0.3158,0.3083,1.3534,1.1729,1.2632,0.2932,0.2932,0.5714
1524372,1.0000,0.8382,0.4277,0.2370,0.2197,1.0867,0.5665,1.0694,0.2197,0.2197,0.4277
1532036,1.0000,0.7965,0.3540,0.3628,0.3451,0.8407,0.8673,1.4956,0.3540,0.3540,0.6991
1539736,1.0000,0.7913,0.3652,0.3565,0.3391,0.8435,1.0870,1.4957,0.3565,1.0609,0.9826
1547476,1.0000,0.8108,0.3514,0.8468,0.3964,0.8559,0.8288,1.4144,0.3514,0.3514,0.6847
1555256,1.0000,0.8073,0.3394,0.3486,0.3211,0.8624,0.8807,1.4679,0.3394,0.3303,0.6514
1563072,1.0000,0.8073,0.3670,0.3670,0.3486,0.8532,0.8716,1.4404,0.3578,0.3578,0.6972
1570928,1.0000,0.8515,0.3861,0.3960,0.3663,0.8911,0.9406,1.5743,0.3861,0.3762,0.7426
1578824,1.0000,1.0388,0.3883,0.6893,0.3689,0.8835,0.9223,1.5534,0.6214,0.3786,0.7282
1586760,1.0000,0.7757,0.3645,0.8224,0.3645,0.8879,0.8879,1.5607,0.3645,0.3645,0.7009
1594736,1.0000,1.6381,0.3714,0.3810,0.3619,0.9048,0.9143,1.5143,0.3524,0.3524,0.9810
1602752,1.0000,1.2672,0.3448,0.3276,0.3017,1.0603,0.8190,1.3707,0.3362,0.3362,0.7586
1610808,1.0000,0.8173,0.3846,0.3750,0.3558,0.8462,0.8558,1.5385,0.3654,0.3654,0.7212
1618904,1.0000,0.7876,0.3363,0.3363,0.3186,0.8407,0.8584,1.5044,0.3274,0.3274,0.6283
1627040,1.0000,0.8113,0.3679,0.3679,0.3491,0.8585,0.9528,1.5283,0.3679,0.3585,0.7830
1635220,1.0000,0.7928,0.3333,0.3423,0.3243,0.8468,0.8649,1.5045,0.4955,0.3604,0.6486
1643440,1.0000,0.8208,0.3868,0.3868,0.3679,0.8774,0.8774,1.5660,0.3679,0.3679,0.7264
1651700,1.0000,0.6880,0.3120,0.3040,0.4000,0.9120,0.7360,1.3200,0.2880,0.2880,0.5680
1660000,1.0000,1.1091,0.3727,0.3727,0.3545,0.8364,0.8636,1.4636,0.9727,0.4091,0.7636
1668344,1.0000,0.7768,0.3482,0.3482,0.3214,0.8482,0.9464,1.4375,0.3304,0.3304,0.6429
1676728,1.0000,0.6331,0.3022,0.3022,0.2806,0.6835,0.6835,1.5612,0.2878,0.2878,0.5612
1685156,1.0000,0.7982,0.3772,0.3684,0.3509,0.8596,0.8772,1.4737,0.3596,0.3596,0.7018
1693628,1.0000,1.6724,0.3621,0.3707,0.3448,0.8103,0.8621,1.4310,0.3448,0.3448,0.6724
1702140,1.0000,1.1304,0.3565,0.3652,0.3478,0.8435,0.8435,1.4609,0.3565,0.3565,0.6957
1710696,1.0000,0.7928,0.3694,0.3784,0.3604,0.8919,0.8559,1.5045,0.3694,0.3604,0.7117
1719296,1.0000,0.8491,0.4245,0.3962,0.7075,0.9340,1.0283,1.5849,0.3868,0.3868,0.7547
1727936,1.0000,0.8411,0.3925,0.3925,0.3738,0.8785,0.9065,1.8505,0.3925,0.3925,0.7570
1736620,1.0000,0.7377,0.3525,0.3443,0.3279,0.7787,0.7951,1.4262,0.3361,0.3361,0.6557
1745348,1.0000,1.0083,0.3471,0.3967,0.3306,0.8099,0.9587,1.4463,0.3471,0.3388,0.6694
1754120,1.0000,0.7818,0.3727,0.3636,0.3455,0.8455,0.8364,1.4455,0.3545,0.3545,0.6909
1762936,1.0000,2.1019,0.3704,0.3704,0.5648,0.8519,1.7222,1.5093,0.3426,0.3426,0.6574
1771796,1.0000,0.8224,0.3925,0.3832,0.3645,0.9626,0.9159,1.5327,0.3738,0.3738,0.7290
1780700,1.0000,0.7963,0.3796,0.3704,0.3611,0.8426,0.9259,1.4815,0.3611,0.3611,0.7037
1789652,1.0000,0.7699,0.3540,0.3363,0.3186,0.8053,0.8407,1.4336,0.3274,0.3274,0.6283
1798648,1.0000,0.7478,0.3652,0.4348,0.7478,1.1304,0.8261,1.4174,0.3478,0.3478,0.6696
1807688,1.0000,0.7456,0.3596,0.3509,0.3333,0.8246,0.7895,1.4649,0.3421,0.3421,0.8772
1816772,1.0000,0.6286,0.2929,0.2929,0.2786,0.8929,0.6571,1.1643,0.6214,0.5286,0.5714
1825904,1.0000,0.7458,0.3559,0.3390,0.3305,0.7966,0.8220,1.3983,0.3390,0.3390,0.6525
1835080,1.0000,0.7826,0.3913,0.3739,0.3565,0.8000,0.9043,1.9217,0.3739,0.3739,0.9913
1844304,1.0000,0.8704,0.3796,0.3796,0.3611,0.8796,0.8889,2.7130,0.3796,0.3796,0.7315
1853572,1.0000,0.7870,0.3796,0.3704,0.3611,0.8333,0.8704,1.5926,0.3704,0.3611,0.7130
1862888,1.0000,0.7652,0.3826,0.3565,0.7913,0.8000,0.8435,1.4174,0.3565,0.3565,0.6870
1872252,1.0000,0.7500,0.3621,0.3534,0.3362,0.7845,0.8276,1.4138,0.3448,0.3448,0.6724
1881664,1.0000,0.7521,0.3846,0.3504,0.3419,0.7863,0.8034,1.3675,0.3504,0.3504,0.6752
1891120,1.0000,0.7826,0.4087,0.3652,0.3478,0.8435,1.2783,1.4696,0.3565,0.3565,0.6870
1900624,1.0000,0.7913,0.3826,0.3652,0.3478,0.8261,0.8696,1.5565,0.4174,0.3565,0.6957
1910176,1.0000,0.3447,0.2576,0.1667,0.3182,0.4432,0.6515,0.6402,0.2955,0.1553,0.7955
1919776,1.0000,0.8108,0.4054,0.3694,0.3514,0.8378,0.8829,1.5495,0.3694,0.3694,0.7207
1929424,1.0000,0.4796,0.2296,0.2296,0.2143,0.5051,0.7449,0.8929,0.2194,0.2194,0.4286
1939120,1.0000,0.6977,0.4264,0.3256,0.3101,0.7674,0.7287,1.5271,0.3178,0.3178,0.6202
1948868,1.0000,0.7647,0.3697,0.3445,0.3361,0.8403,0.7983,1.3866,0.3361,0.3361,0.6639
1958664,1.0000,0.8288,0.3874,0.5225,0.3604,0.8649,0.9009,1.5405,0.4595,0.3784,0.7297
1968508,1.0000,0.8411,0.3738,0.3738,0.3551,0.9252,0.9159,1.5701,0.3645,0.3645,0.6916
1978400,1.0000,0.7692,0.3761,0.3590,0.3419,0.7949,0.8291,1.4188,0.3504,0.3504,0.6838
1988344,1.0000,0.8182,0.4091,0.3818,0.3636,0.8636,0.8636,1.5182,0.3636,0.3636,0.7182
1998336,1.0000,0.7759,0.3707,0.3621,0.3448,0.8966,0.8362,1.7759,0.3534,0.3534,0.6897
2008380,1.0000,0.7302,0.3492,0.3333,0.3175,0.8413,0.7857,1.6667,0.3810,0.3254,0.6349
2018476,1.0000,0.7895,0.3947,0.3684,0.3509,0.8246,0.8333,1.4561,0.3772,0.3684,0.7018
2028620,1.0000,0.8926,0.3636,0.3471,0.4876,0.8760,0.8264,1.3967,0.3223,0.3223,0.7025
2038816,1.0000,0.7121,0.6894,0.4545,0.2955,0.7727,0.7652,1.7727,0.3333,0.3258,0.6364
2049064,1.0000,0.8246,0.3596,0.4386,0.3421,0.8596,0.8772,2.0175,0.4298,0.3860,0.7368
2059364,1.0000,0.8609,0.4174,0.3565,0.3391,0.8696,0.8783,1.5826,0.3478,0.3391,0.6609
2069716,1.0000,1.5410,0.3443,0.5246,0.5820,0.9590,0.8279,1.5574,0.3279,0.7787,0.6311
2080120,1.0000,0.8120,0.4017,0.3846,0.3675,0.8291,0.8718,1.4786,0.3761,0.3761,0.7179
2090576,1.0000,0.7627,0.3814,0.3644,0.3475,0.8051,0.8220,1.4153,0.3559,0.3559,0.6949
2101084,1.0000,0.5185,0.2593,0.2487,0.2434,0.5238,0.5450,0.9206,0.2487,0.2434,0.4762
2111644,1.0000,0.8158,0.4035,0.3860,0.3772,1.0614,0.8246,1.4825,0.3772,0.3772,0.7368
2122256,1.0000,0.8034,0.9744,0.3846,0.3761,0.8547,0.8462,1.4530,0.3846,0.3761,0.7350
2132924,1.0000,0.7815,0.3950,0.3613,0.3613,0.7815,0.8067,1.7395,0.9664,0.7143,0.8067
2143644,1.0000,0.8136,0.4322,0.3729,0.3644,0.7797,0.8136,1.4661,0.3644,0.3644,0.7119
2154420,1.0000,0.8142,0.4248,0.3894,0.3805,0.8584,0.8584,1.4513,0.3805,0.3805,0.7434
2165248,1.0000,0.9060,0.4103,0.5983,0.3761,1.4274,0.8376,1.4444,0.3846,0.3846,0.7436
2176132,1.0000,0.8000,0.4000,0.3750,0.3750,0.8083,0.8083,1.3917,0.3750,0.3750,0.7250
2187068,1.0000,0.7540,0.3730,0.3492,0.3413,0.7460,0.7540,1.3730,0.3413,0.3413,0.6667
2198060,1.0000,0.7983,1.1849,0.3782,0.3782,0.8235,0.8487,1.4118,0.3866,0.3782,0.7311
2209108,1.0000,0.6765,0.3456,0.3235,0.3162,1.1250,0.7574,1.2941,0.3235,0.3309,0.6324
2220212,1.0000,0.7348,0.3485,0.3333,0.3106,0.7197,0.7576,1.2576,0.3258,0.3182,0.6212
2231372,1.0000,0.8264,0.4050,0.3636,0.3636,0.7851,1.0744,1.4050,0.3636,0.3636,0.7025
2242588,1.0000,0.7949,0.4103,0.3675,0.3504,0.8034,0.8120,1.4188,0.3590,0.3590,0.6923
2253860,1.0000,0.7951,0.6885,0.3525,0.3361,0.7869,0.8033,1.3689,0.3443,0.3443,0.6639
2265188,1.0000,0.8537,0.4228,0.3577,0.3496,0.7805,1.1626,1.3984,0.3577,0.3577,0.6911
2276572,1.0000,0.8304,0.3929,0.3839,0.3661,0.8482,0.8661,1.4821,0.3750,0.3750,0.7232
2288016,1.0000,0.7946,0.3750,0.3750,0.3482,0.8125,0.8125,1.4554,0.3571,0.3571,0.6964
2299516,1.0000,0.7966,0.4153,0.3729,0.3729,0.8051,0.8305,1.4153,0.3898,0.3814,0.7288
2311072,1.0000,0.6291,0.4040,0.2980,0.5430,0.6556,0.6424,1.1060,0.2914,0.2914,0.5695
2322688,1.0000,0.7705,0.3607,0.4344,0.3361,0.8197,0.7951,1.3607,0.3443,0.3443,0.6721
2334360,1.0000,0.7600,0.3680,0.3520,0.3280,0.7600,0.7920,1.8000,0.6000,0.3600,0.6960
2346092,1.0000,0.6090,0.2885,0.2756,0.2628,0.6410,0.6410,1.1282,0.2692,0.2692,0.5256
2357884,1.0000,0.6645,0.3419,0.3097,0.3032,0.6839,0.6645,1.1484,0.3097,0.3032,0.5935
2369736,1.0000,0.7752,0.4341,0.3566,0.3566,0.7674,0.8217,1.3643,0.3643,0.3566,0.6977
2381648,1.0000,0.9265,0.3676,0.3603,0.3529,0.7574,1.4265,1.3309,0.3456,0.3456,0.6618
2393620,1.0000,0.7680,0.4000,0.3760,0.4800,0.8080,0.8000,1.3840,0.3760,0.3760,0.9120
2405652,1.0000,0.7234,0.4610,0.3333,0.3262,0.7163,0.8723,1.3050,0.3262,0.3262,0.6383
2417744,1.0000,0.8017,0.4050,0.3802,0.3554,0.8430,0.8678,1.4380,0.3636,0.4628,0.7521
2429896,1.0000,0.7705,0.4016,0.3607,0.3607,0.8607,1.2787,1.3934,0.3689,0.3689,0.7131
2442108,1.0000,0.7769,0.4132,0.3636,0.3636,0.8017,0.8182,1.4215,0.3636,0.3636,0.7107
2454380,1.0000,0.7071,0.3786,0.3286,0.3214,0.9571,0.7500,1.2214,0.3214,0.3214,0.6214
2466716,1.0000,1.1043,0.4087,0.3826,0.4522,0.8435,0.8696,1.4783,0.3826,0.3826,0.7391
2479112,1.0000,0.7422,0.3984,0.3516,0.3438,0.7578,0.7656,1.3125,0.3516,0.3438,0.6797
2491572,1.0000,0.7724,0.4146,0.3659,0.3577,0.7886,0.8130,1.4146,0.3577,0.3659,1.5772
2504096,1.0000,0.7674,0.3798,0.3566,0.3333,0.7752,0.7907,1.3333,0.3333,0.3411,0.6512
2516680,1.0000,0.4109,0.2558,0.1860,0.1822,0.4186,0.4147,0.6938,0.1822,0.1822,0.3527
2529328,1.0000,0.7581,0.3952,0.3629,0.3548,0.7823,0.7984,1.3629,0.3710,0.3710,0.7097
2542040,1.0000,0.7538,0.4077,0.3538,0.3538,0.7769,0.9462,1.3308,0.3538,0.3538,0.9769
2554816,1.0000,1.0231,0.4000,0.3692,0.3538,0.7923,0.7769,1.3154,0.3538,0.3538,0.6846
2567656,1.0000,1.1250,0.4063,0.3828,0.3672,0.7891,0.8125,1.7188,0.3594,0.3672,0.7031
2580560,1.0000,0.7692,0.4154,0.3615,0.3538,0.7769,0.8154,1.3923,0.3538,0.3538,0.6846
2593528,1.0000,0.7132,0.3529,0.3382,0.3309,0.7721,0.7500,1.3015,0.3309,0.3309,0.6471
2606564,1.0000,0.7021,0.3901,0.3404,0.3262,0.7234,0.7447,1.2695,0.3262,0.3191,0.6312
2619664,1.0000,0.6188,0.4375,0.3188,0.3063,0.6813,0.8750,1.0938,0.3063,0.3063,0.5750
2632832,1.0000,1.5923,0.9000,0.3769,0.3615,1.0000,0.8000,1.9462,0.3615,0.3385,0.6462
2646064,1.0000,0.7405,0.3511,0.3664,0.3282,0.7863,0.8244,1.5344,0.3359,0.3359,1.1985
2659364,1.0000,0.8195,0.4737,0.3609,0.3233,0.7669,0.7895,1.3158,0.3308,0.3308,0.6316
